plane u v typecode econdidx captureblock captureblockidx slinkidx fedid zside
30 2 3 MH-F1C 4 18 3 3 100 -1
30 2 4 MH-F2C 11 16 1 4 92 -1
30 2 5 MH-F2C 0 17 2 4 92 -1
30 2 6 ML-F3C 10 17 2 4 92 -1
30 2 7 ML-F3C 11 17 2 4 92 -1
30 2 8 ML-F3C 0 18 3 3 91 -1
30 2 9 ML-F3C 1 18 3 3 91 -1
30 2 10 ML-F3C 2 18 3 3 91 -1
30 2 11 ML-T3C 3 18 3 3 91 -1
30 3 -8 ML-53C 5 20 1 5 319 -1
30 3 -7 ML-F3C 4 20 1 5 319 -1
30 3 -6 ML-F3C 3 20 1 5 319 -1
30 3 -5 ML-F3C 2 20 1 5 319 -1
30 3 -4 ML-F3C 1 20 1 5 319 -1
30 3 -3 ML-F3C 4 17 2 4 309 -1
30 3 -2 MH-F2C 0 17 2 4 309 -1
30 3 -1 MH-F2C 2 17 2 4 309 -1
30 3 0 MH-F2C 7 20 1 5 45 -1
30 3 1 MH-F1C 8 20 1 5 45 -1
30 3 2 MH-F1C 0 13 2 3 53 -1
30 3 3 MH-F2C 5 18 3 3 100 -1
30 3 4 MH-F2C 7 18 3 3 100 -1
30 3 5 MH-F2C 8 18 3 3 100 -1
30 3 6 ML-F3C 4 17 2 4 92 -1
30 3 7 ML-F3C 5 17 2 4 92 -1
30 3 8 ML-F3C 6 17 2 4 92 -1
30 3 9 ML-F3C 7 17 2 4 92 -1
30 3 10 ML-F3C 8 17 2 4 92 -1
30 3 11 ML-53C 9 17 2 4 92 -1
30 4 -7 ML-F3C 0 12 1 3 278 -1
30 4 -6 ML-F3C 10 11 0 3 278 -1
30 4 -5 ML-F3C 9 11 0 3 278 -1
30 4 -4 ML-F3C 9 18 3 3 308 -1
30 4 -3 ML-F3C 5 17 2 4 309 -1
30 4 -2 ML-F3C 10 17 2 4 309 -1
30 4 -1 MH-F2C 3 17 2 4 309 -1
30 4 0 MH-F2C 9 20 1 5 45 -1
30 4 1 MH-F2C 10 20 1 5 45 -1
30 4 2 MH-F2C 10 12 1 3 53 -1
30 4 3 MH-F2C 1 13 2 3 53 -1
30 4 4 MH-F2C 6 18 3 3 100 -1
30 4 5 MH-F2C 9 18 3 3 100 -1
30 4 6 ML-F3C 7 19 0 5 102 -1
30 4 7 ML-F3C 1 20 1 5 102 -1
30 4 8 ML-F3C 9 18 3 3 91 -1
30 4 9 ML-F3C 10 18 3 3 91 -1
30 4 10 ML-F3C 11 18 3 3 91 -1
30 4 11 ML-F3C 0 19 0 5 93 -1
30 5 -6 ML-53C 11 11 0 3 278 -1
30 5 -5 ML-F3C 1 19 0 5 310 -1
30 5 -4 ML-F3C 10 18 3 3 308 -1
30 5 -3 ML-F3C 6 17 2 4 309 -1
30 5 -2 ML-F3C 11 17 2 4 309 -1
30 5 -1 ML-F3C 4 18 3 3 308 -1
30 5 0 ML-F3C 1 21 2 5 45 -1
30 5 1 MH-F2C 11 20 1 5 45 -1
30 5 2 MH-F2C 0 21 2 5 45 -1
30 5 3 MH-F2C 11 12 1 3 53 -1
30 5 4 MH-F2C 2 13 2 3 53 -1
30 5 5 ML-F3C 10 18 3 3 100 -1
30 5 6 ML-F3C 2 19 0 5 102 -1
30 5 7 ML-F3C 8 19 0 5 102 -1
30 5 8 ML-F3C 2 20 1 5 102 -1
30 5 9 ML-F3C 9 11 0 3 61 -1
30 5 10 ML-F3C 1 19 0 5 93 -1
30 5 11 ML-53C 2 19 0 5 93 -1
30 6 -5 ML-53C 2 19 0 5 310 -1
30 6 -4 ML-F3C 11 18 3 3 308 -1
30 6 -3 ML-F3C 7 17 2 4 309 -1
30 6 -2 ML-F3C 0 18 3 3 308 -1
30 6 -1 ML-F3C 5 18 3 3 308 -1
30 6 0 ML-F3C 2 21 2 5 45 -1
30 6 1 ML-F3C 5 21 2 5 45 -1
30 6 2 ML-F3C 10 21 2 5 45 -1
30 6 3 ML-F3C 3 13 2 3 53 -1
30 6 4 ML-F3C 9 13 2 3 53 -1
30 6 5 ML-F3C 3 14 3 2 52 -1
30 6 6 ML-F3C 11 18 3 3 100 -1
30 6 7 ML-F3C 3 19 0 5 102 -1
30 6 8 ML-F3C 9 19 0 5 102 -1
30 6 9 ML-F3C 3 20 1 5 102 -1
30 6 10 ML-F3C 10 11 0 3 61 -1
30 6 11 ML-53C 11 11 0 3 61 -1
30 7 -4 ML-F3C 0 19 0 5 310 -1
30 7 -3 ML-F3C 8 17 2 4 309 -1
30 7 -2 ML-F3C 1 18 3 3 308 -1
30 7 -1 ML-F3C 6 18 3 3 308 -1
30 7 0 ML-F3C 3 21 2 5 45 -1
30 7 1 ML-F3C 6 21 2 5 45 -1
30 7 2 ML-F3C 11 21 2 5 45 -1
30 7 3 ML-F3C 4 22 3 4 44 -1
30 7 4 ML-F3C 4 13 2 3 53 -1
30 7 5 ML-F3C 10 13 2 3 53 -1
30 7 6 ML-F3C 4 14 3 2 52 -1
30 7 7 ML-F3C 0 19 0 5 102 -1
30 7 8 ML-F3C 4 19 0 5 102 -1
30 7 9 ML-F3C 10 19 0 5 102 -1
30 7 10 ML-F3C 4 20 1 5 102 -1
30 7 11 ML-F3C 0 12 1 3 61 -1
30 8 -3 ML-53C 9 17 2 4 309 -1
30 8 -2 ML-F3C 2 18 3 3 308 -1
30 8 -1 ML-F3C 7 18 3 3 308 -1
30 8 0 ML-F3C 4 21 2 5 45 -1
30 8 1 ML-F3C 7 21 2 5 45 -1
30 8 2 ML-F3C 0 22 3 4 44 -1
30 8 3 ML-F3C 5 22 3 4 44 -1
30 8 4 ML-F3C 8 14 3 2 52 -1
30 8 5 ML-F3C 5 13 2 3 53 -1
30 8 6 ML-F3C 11 13 2 3 53 -1
30 8 7 ML-F3C 5 14 3 2 52 -1
30 8 8 ML-F3C 1 19 0 5 102 -1
30 8 9 ML-F3C 5 19 0 5 102 -1
30 8 10 ML-F3C 11 19 0 5 102 -1
30 8 11 ML-53C 5 20 1 5 102 -1
30 9 -2 ML-T3C 3 18 3 3 308 -1
30 9 -1 ML-F3C 8 18 3 3 308 -1
30 9 1 ML-F3C 8 21 2 5 45 -1
30 9 2 ML-F3C 1 22 3 4 44 -1
30 9 3 ML-F3C 6 22 3 4 44 -1
30 9 4 ML-F3C 11 15 0 4 12 -1
30 9 5 ML-F3C 9 14 3 2 52 -1
30 9 6 ML-F3C 6 13 2 3 53 -1
30 9 7 ML-F3C 0 14 3 2 52 -1
30 9 8 ML-F3C 6 14 3 2 52 -1
30 9 10 ML-F3C 6 19 0 5 102 -1
30 9 11 ML-B3C 0 20 1 5 102 -1
30 10 1 ML-F3C 9 21 2 5 45 -1
30 10 2 ML-F3C 2 22 3 4 44 -1
30 10 3 ML-F3C 7 22 3 4 44 -1
30 10 4 ML-F3C 0 16 1 4 12 -1
30 10 5 ML-F3C 10 14 3 2 52 -1
30 10 6 ML-F3C 11 14 3 2 52 -1
30 10 7 ML-F3C 7 13 2 3 53 -1
30 10 8 ML-F3C 1 14 3 2 52 -1
30 10 9 ML-F3C 7 14 3 2 52 -1
30 11 2 ML-B3C 3 22 3 4 44 -1
30 11 3 ML-53C 8 22 3 4 44 -1
30 11 4 ML-F3C 1 16 1 4 12 -1
30 11 5 ML-53C 2 16 1 4 12 -1
30 11 6 ML-53C 0 15 0 4 54 -1
30 11 7 ML-F3C 1 15 0 4 54 -1
30 11 8 ML-53C 8 13 2 3 53 -1
30 11 9 ML-T3C 2 14 3 2 52 -1
31 -12 -7 ML-L3C 10 22 3 4 210 -1
31 -12 -5 ML-R3C 5 12 1 3 170 -1
31 -11 -9 ML-T3C 10 21 2 5 211 -1
31 -11 -8 ML-F3C 4 21 2 5 211 -1
31 -11 -7 ML-F3C 7 22 3 4 210 -1
31 -11 -6 ML-53C 9 22 3 4 210 -1
31 -11 -5 ML-53C 3 12 1 3 170 -1
31 -11 -4 ML-F3C 4 12 1 3 170 -1
31 -11 -3 ML-F3C 1 10 3 1 183 -1
31 -11 -2 ML-B3C 8 9 3 0 182 -1
31 -10 -9 ML-F3C 3 22 3 4 210 -1
31 -10 -8 ML-F3C 9 21 2 5 211 -1
31 -10 -7 ML-F3C 3 21 2 5 211 -1
31 -10 -6 ML-F3C 6 22 3 4 210 -1
31 -10 -5 ML-F3C 8 22 3 4 210 -1
31 -10 -4 ML-F3C 2 12 1 3 170 -1
31 -10 -3 ML-F3C 0 10 3 1 183 -1
31 -10 -2 ML-F3C 7 9 3 0 182 -1
31 -10 -1 ML-F3C 2 9 3 0 182 -1
31 -9 -11 ML-B3C 8 20 1 5 252 -1
31 -9 -10 ML-F3C 2 20 1 5 252 -1
31 -9 -8 ML-F3C 2 22 3 4 210 -1
31 -9 -7 ML-F3C 8 21 2 5 211 -1
31 -9 -6 ML-F3C 2 21 2 5 211 -1
31 -9 -5 ML-F3C 5 22 3 4 210 -1
31 -9 -4 ML-F3C 1 12 1 3 170 -1
31 -9 -3 ML-F3C 11 9 3 0 182 -1
31 -9 -2 ML-F3C 6 9 3 0 182 -1
31 -9 -1 ML-F3C 1 9 3 0 182 -1
31 -9 1 ML-F3C 11 22 3 4 143 -1
31 -9 2 ML-T3C 6 22 3 4 143 -1
31 -8 -11 ML-F3C 1 21 2 5 252 -1
31 -8 -10 ML-F3C 7 20 1 5 252 -1
31 -8 -9 ML-F3C 1 20 1 5 252 -1
31 -8 -8 ML-F3C 9 19 0 5 252 -1
31 -8 -7 ML-F3C 1 22 3 4 210 -1
31 -8 -6 ML-F3C 7 21 2 5 211 -1
31 -8 -5 ML-F3C 1 21 2 5 211 -1
31 -8 -4 ML-F3C 4 22 3 4 210 -1
31 -8 -3 ML-F3C 10 9 3 0 182 -1
31 -8 -2 ML-F3C 5 9 3 0 182 -1
31 -8 -1 ML-F3C 0 9 3 0 182 -1
31 -8 0 ML-F3C 9 8 2 2 184 -1
31 -8 1 ML-F3C 10 22 3 4 143 -1
31 -8 2 ML-F3C 5 22 3 4 143 -1
31 -8 3 ML-F3C 0 22 3 4 143 -1
31 -7 -12 ML-R3C 7 16 1 4 229 -1
31 -7 -11 ML-F3C 5 16 1 4 229 -1
31 -7 -10 ML-F3C 0 21 2 5 252 -1
31 -7 -9 ML-F3C 6 20 1 5 252 -1
31 -7 -8 ML-F3C 0 20 1 5 252 -1
31 -7 -7 ML-F3C 8 19 0 5 252 -1
31 -7 -6 ML-F3C 0 22 3 4 210 -1
31 -7 -5 ML-F3C 6 21 2 5 211 -1
31 -7 -4 ML-F3C 0 21 2 5 211 -1
31 -7 -3 ML-F3C 9 9 3 0 182 -1
31 -7 -2 ML-F3C 4 9 3 0 182 -1
31 -7 -1 ML-F3C 11 8 2 2 184 -1
31 -7 0 ML-F3C 8 8 2 2 184 -1
31 -7 1 ML-F3C 9 22 3 4 143 -1
31 -7 2 ML-F3C 4 22 3 4 143 -1
31 -7 3 ML-F3C 11 21 2 5 144 -1
31 -7 4 ML-F3C 5 23 3 5 144 -1
31 -7 5 ML-L3C 6 23 3 5 144 -1
31 -6 -11 ML-53C 6 16 1 4 229 -1
31 -6 -10 ML-F3C 4 16 1 4 229 -1
31 -6 -9 ML-F3C 11 20 1 5 252 -1
31 -6 -8 ML-F3C 5 20 1 5 252 -1
31 -6 -7 ML-F3C 11 19 0 5 252 -1
31 -6 -6 ML-F3C 7 19 0 5 252 -1
31 -6 -5 ML-F3C 11 21 2 5 211 -1
31 -6 -4 ML-F3C 5 21 2 5 211 -1
31 -6 -3 ML-F3C 11 20 1 5 211 -1
31 -6 -2 ML-F3C 3 9 3 0 182 -1
31 -6 -1 ML-F3C 10 8 2 2 184 -1
31 -6 0 ML-F3C 7 8 2 2 184 -1
31 -6 1 ML-F3C 8 22 3 4 143 -1
31 -6 2 ML-F3C 3 22 3 4 143 -1
31 -6 3 ML-F3C 10 21 2 5 144 -1
31 -6 4 ML-F3C 3 23 3 5 144 -1
31 -6 5 ML-53C 4 23 3 5 144 -1
31 -5 -12 ML-L3C 6 23 3 5 252 -1
31 -5 -11 ML-53C 4 23 3 5 252 -1
31 -5 -10 ML-F3C 2 23 3 5 252 -1
31 -5 -9 ML-F3C 3 16 1 4 229 -1
31 -5 -8 ML-F3C 10 20 1 5 252 -1
31 -5 -7 ML-F3C 4 20 1 5 252 -1
31 -5 -6 ML-F3C 10 19 0 5 252 -1
31 -5 -5 ML-F3C 6 19 0 5 252 -1
31 -5 -4 MH-F2C 10 20 1 5 211 -1
31 -5 -3 MH-F2C 7 20 1 5 211 -1
31 -5 -2 MH-F2C 4 8 2 2 184 -1
31 -5 -1 MH-F2C 5 8 2 2 184 -1
31 -5 0 ML-F3C 6 8 2 2 184 -1
31 -5 1 ML-F3C 7 22 3 4 143 -1
31 -5 2 ML-F3C 2 22 3 4 143 -1
31 -5 3 ML-F3C 9 21 2 5 144 -1
31 -5 4 ML-F3C 1 23 3 5 144 -1
31 -5 5 ML-F3C 2 23 3 5 144 -1
31 -5 6 ML-53C 6 16 1 4 121 -1
31 -5 7 ML-R3C 7 16 1 4 121 -1
31 -4 -11 ML-F3C 5 23 3 5 252 -1
31 -4 -10 ML-F3C 3 23 3 5 252 -1
31 -4 -9 ML-F3C 1 23 3 5 252 -1
31 -4 -8 ML-F3C 0 23 3 5 252 -1
31 -4 -7 ML-F3C 9 20 1 5 252 -1
31 -4 -6 ML-F3C 3 20 1 5 252 -1
31 -4 -5 MH-F2C 4 19 0 5 252 -1
31 -4 -4 MH-F2C 2 19 0 5 252 -1
31 -4 -3 MH-F2C 9 20 1 5 211 -1
31 -4 -2 MH-F2C 6 20 1 5 211 -1
31 -4 -1 MH-F2C 3 8 2 2 184 -1
31 -4 0 MH-F2C 2 8 2 2 184 -1
31 -4 1 MH-F2C 6 21 2 5 144 -1
31 -4 2 ML-F3C 1 22 3 4 143 -1
31 -4 3 ML-F3C 8 21 2 5 144 -1
31 -4 4 ML-F3C 0 23 3 5 144 -1
31 -4 5 ML-F3C 3 16 1 4 121 -1
31 -4 6 ML-F3C 4 16 1 4 121 -1
31 -4 7 ML-F3C 5 16 1 4 121 -1
31 -3 -11 ML-F3C 0 22 3 4 251 -1
31 -3 -10 ML-F3C 11 21 2 5 252 -1
31 -3 -9 ML-F3C 10 21 2 5 252 -1
31 -3 -8 ML-F3C 9 21 2 5 252 -1
31 -3 -7 ML-F3C 8 21 2 5 252 -1
31 -3 -6 ML-F3C 7 21 2 5 252 -1
31 -3 -5 MH-F2C 5 19 0 5 252 -1
31 -3 -4 MH-F2C 3 19 0 5 252 -1
31 -3 -3 MH-F2C 0 19 0 5 252 -1
31 -3 -2 MH-F2C 8 20 1 5 211 -1
31 -3 -1 MH-F2C 0 8 2 2 184 -1
31 -3 0 MH-F2C 1 8 2 2 184 -1
31 -3 1 MH-F2C 5 21 2 5 144 -1
31 -3 2 MH-F2C 3 21 2 5 144 -1
31 -3 3 ML-F3C 7 21 2 5 144 -1
31 -3 4 ML-F3C 9 20 1 5 144 -1
31 -3 5 ML-F3C 10 20 1 5 144 -1
31 -3 6 ML-F3C 11 20 1 5 144 -1
31 -3 7 ML-F3C 0 21 2 5 144 -1
31 -3 8 ML-F3C 1 21 2 5 144 -1
31 -2 -11 ML-T3C 6 22 3 4 251 -1
31 -2 -10 ML-F3C 5 22 3 4 251 -1
31 -2 -9 ML-F3C 4 22 3 4 251 -1
31 -2 -8 ML-F3C 3 22 3 4 251 -1
31 -2 -7 ML-F3C 2 22 3 4 251 -1
31 -2 -6 ML-F3C 1 22 3 4 251 -1
31 -2 -5 MH-F2C 3 21 2 5 252 -1
31 -2 -4 MH-F2C 2 21 2 5 252 -1
31 -2 -3 MH-F2C 1 19 0 5 252 -1
31 -2 -2 MH-T2C 11 18 3 3 250 -1
31 -2 0 MH-T2C 11 7 1 2 184 -1
31 -2 1 MH-F2C 4 21 2 5 144 -1
31 -2 2 MH-F2C 2 21 2 5 144 -1
31 -2 3 MH-F2C 5 19 0 5 144 -1
31 -2 4 ML-F3C 3 20 1 5 144 -1
31 -2 5 ML-F3C 4 20 1 5 144 -1
31 -2 6 ML-F3C 5 20 1 5 144 -1
31 -2 7 ML-F3C 6 20 1 5 144 -1
31 -2 8 ML-F3C 7 20 1 5 144 -1
31 -2 9 ML-B3C 8 20 1 5 144 -1
31 -1 -10 ML-F3C 11 22 3 4 251 -1
31 -1 -9 ML-F3C 10 22 3 4 251 -1
31 -1 -8 ML-F3C 9 22 3 4 251 -1
31 -1 -7 ML-F3C 8 22 3 4 251 -1
31 -1 -6 ML-F3C 7 22 3 4 251 -1
31 -1 -5 MH-F2C 6 21 2 5 252 -1
31 -1 -4 MH-F2C 5 21 2 5 252 -1
31 -1 -3 MH-F2C 4 21 2 5 252 -1
31 -1 2 MH-F2C 1 19 0 5 144 -1
31 -1 3 MH-F2C 3 19 0 5 144 -1
31 -1 4 MH-F2C 4 19 0 5 144 -1
31 -1 5 ML-F3C 10 19 0 5 144 -1
31 -1 6 ML-F3C 11 19 0 5 144 -1
31 -1 7 ML-F3C 0 20 1 5 144 -1
31 -1 8 ML-F3C 1 20 1 5 144 -1
31 -1 9 ML-F3C 2 20 1 5 144 -1
31 0 -8 ML-F3C 9 8 2 2 292 -1
31 0 -7 ML-F3C 8 8 2 2 292 -1
31 0 -6 ML-F3C 7 8 2 2 292 -1
31 0 -5 ML-F3C 6 8 2 2 292 -1
31 0 -4 MH-F2C 2 8 2 2 292 -1
31 0 -3 MH-F2C 1 8 2 2 292 -1
31 0 -2 MH-T2C 11 7 1 2 292 -1
31 0 2 MH-T2C 11 18 3 3 142 -1
31 0 3 MH-F2C 0 19 0 5 144 -1
31 0 4 MH-F2C 2 19 0 5 144 -1
31 0 5 ML-F3C 6 19 0 5 144 -1
31 0 6 ML-F3C 7 19 0 5 144 -1
31 0 7 ML-F3C 8 19 0 5 144 -1
31 0 8 ML-F3C 9 19 0 5 144 -1
31 1 -9 ML-F3C 2 9 3 0 290 -1
31 1 -8 ML-F3C 1 9 3 0 290 -1
31 1 -7 ML-F3C 0 9 3 0 290 -1
31 1 -6 ML-F3C 11 8 2 2 292 -1
31 1 -5 ML-F3C 10 8 2 2 292 -1
31 1 -4 MH-F2C 5 8 2 2 292 -1
31 1 -3 MH-F2C 3 8 2 2 292 -1
31 1 -2 MH-F2C 0 8 2 2 292 -1
31 1 3 MH-F2C 8 20 1 5 102 -1
31 1 4 MH-F2C 9 20 1 5 102 -1
31 1 5 MH-F2C 10 20 1 5 102 -1
31 1 6 ML-F3C 11 21 2 5 102 -1
31 1 7 ML-F3C 0 22 3 4 101 -1
31 1 8 ML-F3C 1 22 3 4 101 -1
31 1 9 ML-F3C 2 22 3 4 101 -1
31 1 10 ML-F3C 3 22 3 4 101 -1
31 2 -9 ML-B3C 8 9 3 0 290 -1
31 2 -8 ML-F3C 7 9 3 0 290 -1
31 2 -7 ML-F3C 6 9 3 0 290 -1
31 2 -6 ML-F3C 5 9 3 0 290 -1
31 2 -5 ML-F3C 4 9 3 0 290 -1
31 2 -4 ML-F3C 3 9 3 0 290 -1
31 2 -3 MH-F2C 4 8 2 2 292 -1
31 2 -2 MH-F2C 6 20 1 5 319 -1
31 2 -1 MH-F2C 8 20 1 5 319 -1
31 2 0 MH-T2C 11 18 3 3 33 -1
31 2 2 MH-T2C 11 7 1 2 75 -1
31 2 3 MH-F2C 0 8 2 2 75 -1
31 2 4 MH-F2C 6 20 1 5 102 -1
31 2 5 MH-F2C 7 20 1 5 102 -1
31 2 6 ML-F3C 5 21 2 5 102 -1
31 2 7 ML-F3C 6 21 2 5 102 -1
31 2 8 ML-F3C 7 21 2 5 102 -1
31 2 9 ML-F3C 8 21 2 5 102 -1
31 2 10 ML-F3C 9 21 2 5 102 -1
31 2 11 ML-T3C 10 21 2 5 102 -1
31 3 -8 ML-F3C 1 10 3 1 291 -1
31 3 -7 ML-F3C 0 10 3 1 291 -1
31 3 -6 ML-F3C 11 9 3 0 290 -1
31 3 -5 ML-F3C 10 9 3 0 290 -1
31 3 -4 ML-F3C 9 9 3 0 290 -1
31 3 -3 ML-F3C 11 20 1 5 319 -1
31 3 -2 MH-F2C 7 20 1 5 319 -1
31 3 -1 MH-F2C 9 20 1 5 319 -1
31 3 0 MH-F2C 0 19 0 5 35 -1
31 3 1 MH-F2C 1 19 0 5 35 -1
31 3 2 MH-F2C 4 21 2 5 35 -1
31 3 3 MH-F2C 1 8 2 2 75 -1
31 3 4 MH-F2C 3 8 2 2 75 -1
31 3 5 MH-F2C 4 8 2 2 75 -1
31 3 6 ML-F3C 11 20 1 5 102 -1
31 3 7 ML-F3C 0 21 2 5 102 -1
31 3 8 ML-F3C 1 21 2 5 102 -1
31 3 9 ML-F3C 2 21 2 5 102 -1
31 3 10 ML-F3C 3 21 2 5 102 -1
31 3 11 ML-F3C 4 21 2 5 102 -1
31 4 -7 ML-F3C 4 12 1 3 278 -1
31 4 -6 ML-F3C 2 12 1 3 278 -1
31 4 -5 ML-F3C 1 12 1 3 278 -1
31 4 -4 ML-F3C 4 22 3 4 318 -1
31 4 -3 ML-F3C 0 21 2 5 319 -1
31 4 -2 ML-F3C 5 21 2 5 319 -1
31 4 -1 MH-F2C 10 20 1 5 319 -1
31 4 0 MH-F2C 2 19 0 5 35 -1
31 4 1 MH-F2C 3 19 0 5 35 -1
31 4 2 MH-F2C 2 21 2 5 35 -1
31 4 3 MH-F2C 5 21 2 5 35 -1
31 4 4 MH-F2C 2 8 2 2 75 -1
31 4 5 MH-F2C 5 8 2 2 75 -1
31 4 6 ML-F3C 3 9 3 0 73 -1
31 4 7 ML-F3C 9 9 3 0 73 -1
31 4 8 ML-F3C 4 22 3 4 101 -1
31 4 9 ML-F3C 5 22 3 4 101 -1
31 4 10 ML-F3C 6 22 3 4 101 -1
31 4 11 ML-F3C 7 22 3 4 101 -1
31 5 -7 ML-R3C 5 12 1 3 278 -1
31 5 -6 ML-53C 3 12 1 3 278 -1
31 5 -5 ML-F3C 8 22 3 4 318 -1
31 5 -4 ML-F3C 5 22 3 4 318 -1
31 5 -3 ML-F3C 1 21 2 5 319 -1
31 5 -2 ML-F3C 6 21 2 5 319 -1
31 5 -1 ML-F3C 11 21 2 5 319 -1
31 5 0 ML-F3C 6 19 0 5 35 -1
31 5 1 MH-F2C 4 19 0 5 35 -1
31 5 2 MH-F2C 5 19 0 5 35 -1
31 5 3 MH-F2C 3 21 2 5 35 -1
31 5 4 MH-F2C 6 21 2 5 35 -1
31 5 5 ML-F3C 6 8 2 2 75 -1
31 5 6 ML-F3C 10 8 2 2 75 -1
31 5 7 ML-F3C 4 9 3 0 73 -1
31 5 8 ML-F3C 10 9 3 0 73 -1
31 5 9 ML-F3C 1 12 1 3 61 -1
31 5 10 ML-F3C 8 22 3 4 101 -1
31 5 11 ML-53C 9 22 3 4 101 -1
31 5 12 ML-L3C 10 22 3 4 101 -1
31 6 -5 ML-53C 9 22 3 4 318 -1
31 6 -4 ML-F3C 6 22 3 4 318 -1
31 6 -3 ML-F3C 2 21 2 5 319 -1
31 6 -2 ML-F3C 7 21 2 5 319 -1
31 6 -1 ML-F3C 0 22 3 4 318 -1
31 6 0 ML-F3C 7 19 0 5 35 -1
31 6 1 ML-F3C 10 19 0 5 35 -1
31 6 2 ML-F3C 3 20 1 5 35 -1
31 6 3 ML-F3C 7 21 2 5 35 -1
31 6 4 ML-F3C 1 22 3 4 34 -1
31 6 5 ML-F3C 7 22 3 4 34 -1
31 6 6 ML-F3C 7 8 2 2 75 -1
31 6 7 ML-F3C 11 8 2 2 75 -1
31 6 8 ML-F3C 5 9 3 0 73 -1
31 6 9 ML-F3C 11 9 3 0 73 -1
31 6 10 ML-F3C 2 12 1 3 61 -1
31 6 11 ML-53C 3 12 1 3 61 -1
31 7 -5 ML-L3C 10 22 3 4 318 -1
31 7 -4 ML-F3C 7 22 3 4 318 -1
31 7 -3 ML-F3C 3 21 2 5 319 -1
31 7 -2 ML-F3C 8 21 2 5 319 -1
31 7 -1 ML-F3C 1 22 3 4 318 -1
31 7 0 ML-F3C 8 19 0 5 35 -1
31 7 1 ML-F3C 11 19 0 5 35 -1
31 7 2 ML-F3C 4 20 1 5 35 -1
31 7 3 ML-F3C 9 20 1 5 35 -1
31 7 4 ML-F3C 8 21 2 5 35 -1
31 7 5 ML-F3C 2 22 3 4 34 -1
31 7 6 ML-F3C 8 22 3 4 34 -1
31 7 7 ML-F3C 8 8 2 2 75 -1
31 7 8 ML-F3C 0 9 3 0 73 -1
31 7 9 ML-F3C 6 9 3 0 73 -1
31 7 10 ML-F3C 0 10 3 1 74 -1
31 7 11 ML-F3C 4 12 1 3 61 -1
31 7 12 ML-R3C 5 12 1 3 61 -1
31 8 -3 ML-F3C 4 21 2 5 319 -1
31 8 -2 ML-F3C 9 21 2 5 319 -1
31 8 -1 ML-F3C 2 22 3 4 318 -1
31 8 0 ML-F3C 9 19 0 5 35 -1
31 8 1 ML-F3C 0 20 1 5 35 -1
31 8 2 ML-F3C 5 20 1 5 35 -1
31 8 3 ML-F3C 10 20 1 5 35 -1
31 8 4 ML-F3C 0 23 3 5 35 -1
31 8 5 ML-F3C 9 21 2 5 35 -1
31 8 6 ML-F3C 3 22 3 4 34 -1
31 8 7 ML-F3C 9 22 3 4 34 -1
31 8 8 ML-F3C 9 8 2 2 75 -1
31 8 9 ML-F3C 1 9 3 0 73 -1
31 8 10 ML-F3C 7 9 3 0 73 -1
31 8 11 ML-F3C 1 10 3 1 74 -1
31 9 -2 ML-T3C 10 21 2 5 319 -1
31 9 -1 ML-F3C 3 22 3 4 318 -1
31 9 1 ML-F3C 1 20 1 5 35 -1
31 9 2 ML-F3C 6 20 1 5 35 -1
31 9 3 ML-F3C 11 20 1 5 35 -1
31 9 4 ML-F3C 3 16 1 4 12 -1
31 9 5 ML-F3C 1 23 3 5 35 -1
31 9 6 ML-F3C 10 21 2 5 35 -1
31 9 7 ML-F3C 4 22 3 4 34 -1
31 9 8 ML-F3C 10 22 3 4 34 -1
31 9 10 ML-F3C 2 9 3 0 73 -1
31 9 11 ML-B3C 8 9 3 0 73 -1
31 10 1 ML-F3C 2 20 1 5 35 -1
31 10 2 ML-F3C 7 20 1 5 35 -1
31 10 3 ML-F3C 0 21 2 5 35 -1
31 10 4 ML-F3C 4 16 1 4 12 -1
31 10 5 ML-F3C 2 23 3 5 35 -1
31 10 6 ML-F3C 3 23 3 5 35 -1
31 10 7 ML-F3C 11 21 2 5 35 -1
31 10 8 ML-F3C 5 22 3 4 34 -1
31 10 9 ML-F3C 11 22 3 4 34 -1
31 11 2 ML-B3C 8 20 1 5 35 -1
31 11 3 ML-F3C 1 21 2 5 35 -1
31 11 4 ML-F3C 5 16 1 4 12 -1
31 11 5 ML-53C 6 16 1 4 12 -1
31 11 6 ML-53C 4 23 3 5 35 -1
31 11 7 ML-F3C 5 23 3 5 35 -1
31 11 8 ML-F3C 0 22 3 4 34 -1
31 11 9 ML-T3C 6 22 3 4 34 -1
31 12 5 ML-R3C 7 16 1 4 12 -1
31 12 7 ML-L3C 6 23 3 5 35 -1
32 -12 -9 ML-T3C 8 22 3 4 201 -1
32 -12 -8 ML-53C 1 24 0 6 203 -1
32 -12 -7 ML-53C 8 12 1 3 170 -1
32 -12 -5 ML-53C 7 15 0 4 178 -1
32 -12 -4 ML-53C 8 15 0 4 178 -1
32 -12 -3 ML-B3C 8 21 2 5 202 -1
32 -11 -10 ML-T3C 8 23 3 5 202 -1
32 -11 -9 ML-F3C 2 23 3 5 202 -1
32 -11 -8 ML-F3C 7 22 3 4 201 -1
32 -11 -7 ML-F3C 0 24 0 6 203 -1
32 -11 -6 ML-F3C 7 12 1 3 170 -1
32 -11 -5 ML-F3C 5 15 0 4 178 -1
32 -11 -4 ML-F3C 6 15 0 4 178 -1
